College_Name,College_ID,Branch_Name,Branch_ID,College_Branch_ID,Caste,Gender,Percentile,Rank,University_Category
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Artificial Intelligence and Data Science,628299510,6282-628299510,EWS,General,88.7526385,17173.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Artificial Intelligence and Data Science,628299510,6282-628299510,NT1,General,86.7795899,20029.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Artificial Intelligence and Data Science,628299510,6282-628299510,NT2,Female,58.7073102,56475.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Artificial Intelligence and Data Science,628299510,6282-628299510,NT2,General,79.3664875,31014.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Artificial Intelligence and Data Science,628299510,6282-628299510,NT3,General,83.6960512,24765.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Artificial Intelligence and Data Science,628299510,6282-628299510,OBC,Female,87.4007438,19136.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Artificial Intelligence and Data Science,628299510,6282-628299510,OBC,General,87.2410374,19431.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Artificial Intelligence and Data Science,628299510,6282-628299510,Other,Female,89.0926089,16704.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Artificial Intelligence and Data Science,628299510,6282-628299510,Other,General,90.4032723,14636.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Artificial Intelligence and Data Science,628299510,6282-628299510,SC,Female,67.7556744,46629.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Artificial Intelligence and Data Science,628299510,6282-628299510,SC,General,71.5034873,41292.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Artificial Intelligence and Data Science,628299510,6282-628299510,TFWS,General,92.2767834,11771.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Artificial Intelligence and Data Science,628299510,6282-628299510,VJ,General,76.1031259,35593.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Computer Engineering,628224510,6282-628224510,DEF,General,85.8356495,21572.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Computer Engineering,628224510,6282-628224510,EWS,General,94.2908835,8677.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Computer Engineering,628224510,6282-628224510,NT1,General,90.1205558,15037.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Computer Engineering,628224510,6282-628224510,NT2,Female,86.7142129,20325.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Computer Engineering,628224510,6282-628224510,NT2,General,91.2481172,13322.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Computer Engineering,628224510,6282-628224510,NT3,General,89.4309358,16075.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Computer Engineering,628224510,6282-628224510,OBC,Female,92.4271542,11533.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Computer Engineering,628224510,6282-628224510,OBC,General,73.9633214,38274.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Computer Engineering,628224510,6282-628224510,Other,Female,93.5722183,9812.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Computer Engineering,628224510,6282-628224510,Other,General,93.9671026,9231.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Computer Engineering,628224510,6282-628224510,SC,Female,81.4518594,28020.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Computer Engineering,628224510,6282-628224510,SC,General,77.3804659,33685.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Computer Engineering,628224510,6282-628224510,ST,General,30.3004877,82029.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Computer Engineering,628224510,6282-628224510,TFWS,General,95.3764197,6948.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Computer Engineering,628224510,6282-628224510,VJ,General,84.686704,23289.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Electrical Engineering,628229310,6282-628229310,EWS,General,63.5625255,51624.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Electrical Engineering,628229310,6282-628229310,NT1,General,12.7043318,93790.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Electrical Engineering,628229310,6282-628229310,NT2,General,23.6859379,86729.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Electrical Engineering,628229310,6282-628229310,NT3,General,49.5849968,65274.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Electrical Engineering,628229310,6282-628229310,OBC,Female,51.8984054,63195.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Electrical Engineering,628229310,6282-628229310,OBC,General,44.4594976,70227.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Electrical Engineering,628229310,6282-628229310,Other,Female,48.9793798,65445.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Electrical Engineering,628229310,6282-628229310,Other,General,56.1558002,59095.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Electrical Engineering,628229310,6282-628229310,SC,Female,65.876376,48276.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Electrical Engineering,628229310,6282-628229310,SC,General,17.656648,90692.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Electrical Engineering,628229310,6282-628229310,TFWS,General,77.5309265,33515.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Electrical Engineering,628229310,6282-628229310,VJ,General,4.6909399,98400.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Electronics and Telecommunication Engg,628237210,6282-628237210,DEF,General,56.8008151,57866.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Electronics and Telecommunication Engg,628237210,6282-628237210,EWS,General,86.3501792,20767.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Electronics and Telecommunication Engg,628237210,6282-628237210,NT1,General,73.9633214,38310.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Electronics and Telecommunication Engg,628237210,6282-628237210,NT2,Female,67.7749226,46282.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Electronics and Telecommunication Engg,628237210,6282-628237210,NT2,General,65.5810044,48830.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Electronics and Telecommunication Engg,628237210,6282-628237210,NT3,General,65.8083801,48545.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Electronics and Telecommunication Engg,628237210,6282-628237210,OBC,Female,79.0779419,31361.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Electronics and Telecommunication Engg,628237210,6282-628237210,OBC,General,17.5835125,90801.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Electronics and Telecommunication Engg,628237210,6282-628237210,Other,Female,85.4775879,22063.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Electronics and Telecommunication Engg,628237210,6282-628237210,Other,General,84.5627299,23443.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Electronics and Telecommunication Engg,628237210,6282-628237210,SC,Female,58.0509972,57371.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Electronics and Telecommunication Engg,628237210,6282-628237210,SC,General,54.6564172,60362.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Electronics and Telecommunication Engg,628237210,6282-628237210,TFWS,General,90.3755259,14696.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Electronics and Telecommunication Engg,628237210,6282-628237210,VJ,Female,43.0893887,71123.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Electronics and Telecommunication Engg,628237210,6282-628237210,VJ,General,42.4406388,71624.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Information Technology,628224610,6282-628224610,DEF,General,84.0141378,24208.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Information Technology,628224610,6282-628224610,EWS,General,93.4874498,9951.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Information Technology,628224610,6282-628224610,NT1,General,89.7314704,15665.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Information Technology,628224610,6282-628224610,NT2,General,89.7582464,15616.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Information Technology,628224610,6282-628224610,NT3,General,87.5485988,18991.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Information Technology,628224610,6282-628224610,OBC,Female,91.2481172,13352.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Information Technology,628224610,6282-628224610,OBC,General,92.7475757,11115.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Information Technology,628224610,6282-628224610,Other,Female,92.8731533,10904.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Information Technology,628224610,6282-628224610,Other,General,93.1482425,10444.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Information Technology,628224610,6282-628224610,SC,Female,78.0920124,32700.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Information Technology,628224610,6282-628224610,SC,General,79.9592461,30030.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Information Technology,628224610,6282-628224610,ST,General,23.6859379,86720.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Information Technology,628224610,6282-628224610,TFWS,General,95.1689686,7294.0,State Level
"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",6282,Information Technology,628224610,6282-628224610,VJ,General,84.2224104,23906.0,State Level
"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering &  Technology, Nagpur",4135,Civil Engineering,413519110,4135-413519110,EWS,General,19.7997548,89671.0,State Level
"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering &  Technology, Nagpur",4135,Civil Engineering,413519110,4135-413519110,OBC,General,2.679742,99473.0,State Level
"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering &  Technology, Nagpur",4135,Civil Engineering,413519110,4135-413519110,Other,Female,17.5835125,90948.0,State Level
"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering &  Technology, Nagpur",4135,Civil Engineering,413519110,4135-413519110,Other,General,25.9807928,85062.0,State Level
"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering &  Technology, Nagpur",4135,Civil Engineering,413519110,4135-413519110,SC,General,10.9173017,94697.0,State Level
"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering &  Technology, Nagpur",4135,Computer Science and Engineering,413524210,4135-413524210,EWS,General,20.6367804,88213.0,State Level
